MICFAM_Id	NbOrganismsFAM	Organism	GO_id	Label	Type	Evidence	Gene	Product	ECnumber	Mutation	ProductType	Localization	Roles	BioProcess	PubmedID	AmigeneStatus	Class	CreationDate	Frame	Begin	End	Length
singl	1	Streptococcus thermophilus EPS	54934528	CR922_RS00635	CDS	automatic/finished		restriction endonuclease subunit S		no						COMMON		2018-01-29 00:00:00	+2	108158	110020	1863
singl	1	Streptococcus thermophilus EPS	54934529	CR922_RS00640	CDS	automatic/finished		anticodon nuclease		no						COMMON		2018-01-29 00:00:00	+1	110035	111243	1209
singl	1	Streptococcus thermophilus EPS	54934530	CR922_RS00645	CDS	automatic/finished		DEAD/DEAH box helicase		no						COMMON		2018-01-29 00:00:00	+3	111246	114341	3096
singl	1	Streptococcus thermophilus EPS	54934532	CR922_RS00655	fCDS	automatic/finished		type III restriction endonuclease subunit R		pseudo						COMMON		2018-01-29 00:00:00	+3	116121	116996	876
singl	1	Streptococcus thermophilus EPS	54934677	CR922_RS01380	fCDS	automatic/finished		phosphoesterase		pseudo						COMMON		2018-01-29 00:00:00	+1	258985	259476	492
singl	1	Streptococcus thermophilus EPS	54934699	CR922_RS01485	CDS	automatic/finished		hypothetical protein		no						WRONG		2018-01-29 00:00:00	-1	281262	281441	180
singl	1	Streptococcus thermophilus EPS	54935250	CR922_RS04310	fCDS	automatic/finished		cation-efflux pump		pseudo						COMMON		2018-01-29 00:00:00	-2	811265	811984	720
singl	1	Streptococcus thermophilus EPS	54935266	CR922_RS04390	CDS	automatic/finished		hypothetical protein		no						COMMON		2018-01-29 00:00:00	+3	829308	829934	627
singl	1	Streptococcus thermophilus EPS	54935275	CR922_RS04440	CDS	automatic/finished		ferrichrome ABC transporter substrate-binding protein		no						COMMON		2018-01-29 00:00:00	+2	837479	837997	519
singl	1	Streptococcus thermophilus EPS	54935276	CR922_RS04445	CDS	automatic/finished		hypothetical protein		no						COMMON		2018-01-29 00:00:00	-3	838072	838416	345
singl	1	Streptococcus thermophilus EPS	54935277	CR922_RS04450	fCDS	automatic/finished		EfeM/EfeO family lipoprotein		pseudo						COMMON		2018-01-29 00:00:00	+2	839114	839335	222
singl	1	Streptococcus thermophilus EPS	54935418	CR922_RS05165	fCDS	automatic/finished		sugar transporter		pseudo						COMMON		2018-01-29 00:00:00	-1	974907	975080	174
singl	1	Streptococcus thermophilus EPS	54935548	CR922_RS05835	fCDS	automatic/finished		DUF4062 domain-containing protein		pseudo						COMMON		2018-01-29 00:00:00	-3	1097050	1098186	1137
singl	1	Streptococcus thermophilus EPS	54935553	CR922_RS05860	CDS	automatic/finished		DUF2974 domain-containing protein		no						UNIQUE_BANK		2018-01-29 00:00:00	-2	1105292	1105474	183
singl	1	Streptococcus thermophilus EPS	54935816	CR922_RS07190	fCDS	automatic/finished		MarR family transcriptional regulator		pseudo						COMMON		2018-01-29 00:00:00	-2	1355204	1355437	234
singl	1	Streptococcus thermophilus EPS	54936322	CR922_RS00655	fCDS	automatic/finished		type III restriction endonuclease subunit R		pseudo						COMMON		2018-01-29 00:00:00	+3	117066	119150	2085
singl	1	Streptococcus thermophilus EPS	54936380	CR922_RS04310	fCDS	automatic/finished		cation-efflux pump		pseudo						COMMON		2018-01-29 00:00:00	-2	812030	812191	162
singl	1	Streptococcus thermophilus EPS	54936423	CR922_RS05600	fCDS	automatic/finished		nucleoid-associated bacterial family protein		pseudo						COMMON		2018-01-29 00:00:00	-1	1052115	1052354	240
singl	1	Streptococcus thermophilus EPS	54936424	CR922_RS05835	fCDS	automatic/finished		DUF4062 domain-containing protein		pseudo						COMMON		2018-01-29 00:00:00	-1	1098204	1099400	1197
singl	1	Streptococcus thermophilus FAM 13496	73474175	VBTK01_20002	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2020-03-02 00:00:00	-3	137053	137124	72
singl	1	Streptococcus thermophilus FAM 13496	73474241	VBTK01_20068	CDS	automatic/finished		Maltose operon transcriptional repressor MalR, LacI family		no						no		2020-03-02 00:00:00	+1	191620	191829	210
singl	1	Streptococcus thermophilus FAM 13496	73474278	VBTK01_20105	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2020-03-02 00:00:00	+1	224269	224409	141
singl	1	Streptococcus thermophilus FAM 13496	73474595	VBTK01_50059	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2020-03-02 00:00:00	-2	501263	501661	399
singl	1	Streptococcus thermophilus FAM 13496	73474600	VBTK01_50064	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2020-03-02 00:00:00	+1	503896	504078	183
singl	1	Streptococcus thermophilus FAM 13496	73474767	VBTK01_70041	fCDS	automatic/finished	sndB	fragment of N-acetyl-sulfur-metabolite deacetylase (part 2)	3.5.-.-	pseudo	e : enzyme			16.11 : Scavenge (Catabolism) ;	12193636, 16513748, 16885442, 23944997, 28032445, 29626092	no	2a : Function from experimental evidences in other organisms	2020-03-02 00:00:00	-2	649922	650179	258
singl	1	Streptococcus thermophilus FAM 13496	73475347	VBTK01_150051	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2020-03-02 00:00:00	-2	1139000	1139116	117
singl	1	Streptococcus thermophilus FAM 13496	73475402	VBTK01_170009	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2020-03-02 00:00:00	+3	1187508	1187780	273
singl	1	Streptococcus thermophilus FAM 13496	73475403	VBTK01_170010	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2020-03-02 00:00:00	+1	1187725	1187787	63
singl	1	Streptococcus thermophilus FAM 13496	73475510	VBTK01_190017	CDS	automatic/finished		putative Acylphosphatase	3.6.1.7	no	e : enzyme					no	3 : Putative function from multiple computational evidences	2020-03-02 00:00:00	-3	1281361	1281504	144
singl	1	Streptococcus thermophilus FAM 13496	73475625	VBTK01_210042	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2020-03-02 00:00:00	+1	1370884	1371087	204
singl	1	Streptococcus thermophilus FAM 13496	73475663	VBTK01_230001	CDS	automatic/finished		conserved protein of unknown function		no	u : unknown	1 : Unknown				no	4 : Unknown function but conserved in other organisms	2020-03-02 00:00:00	+1	1405918	1406037	120
singl	1	Streptococcus thermophilus FAM 13496	73475704	VBTK01_230042	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2020-03-02 00:00:00	-2	1436891	1437022	132
singl	1	Streptococcus thermophilus FAM 13496	73476037	VBTK01_340027	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2020-03-02 00:00:00	+2	1698215	1698370	156
singl	1	Streptococcus thermophilus FAM 13496	73476043	VBTK01_350003	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2020-03-02 00:00:00	-1	1701939	1702247	309
singl	1	Streptococcus thermophilus FAM 13496	73476118	VBTK01_380017	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2020-03-02 00:00:00	+2	1763630	1763833	204
singl	1	Streptococcus thermophilus FAM 13496	73476135	VBTK01_400001	CDS	automatic/finished		exported protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2020-03-02 00:00:00	-3	1778845	1779027	183
singl	1	Streptococcus thermophilus FAM 13496	73476193	VBTK01_480001	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2020-03-02 00:00:00	+2	1825337	1827439	2103
singl	1	Streptococcus thermophilus FAM 13496	73476205	VBTK01_540001	CDS	automatic/finished		transposase		no						no		2020-03-02 00:00:00	-3	1835860	1836795	936
singl	1	Streptococcus thermophilus GABA	54932070	SGABA_0556	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				NEW	5 : Unknown function	2018-01-29 00:00:00	+2	517382	517543	162
singl	1	Streptococcus thermophilus GABA	54932072	SGABA_0562	CDS	automatic/finished		conserved protein of unknown function		no	u : unknown	1 : Unknown				UNIQUE_AMIGA	4 : Unknown function but conserved in other organisms	2018-01-29 00:00:00	+1	519715	519840	126
singl	1	Streptococcus thermophilus GABA	54932082	SGABA_0716	CDS	automatic/finished		Stage II sporulation protein P (fragment)		no						UNIQUE_AMIGA		2018-01-29 00:00:00	+1	654754	654996	243
singl	1	Streptococcus thermophilus GABA	54932129	SGABA_1564	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				UNIQUE_AMIGA	5 : Unknown function	2018-01-29 00:00:00	-1	1392790	1392855	66
singl	1	Streptococcus thermophilus GABA	54932131	SGABA_1571	CDS	automatic/finished		conserved protein of unknown function		no	u : unknown	1 : Unknown				UNIQUE_AMIGA	4 : Unknown function but conserved in other organisms	2018-01-29 00:00:00	+2	1396094	1396303	210
singl	1	Streptococcus thermophilus GABA	54932713	CR921_RS02750	CDS	automatic/finished		hypothetical protein		no						COMMON		2018-01-29 00:00:00	+2	509483	509698	216
singl	1	Streptococcus thermophilus GABA	54932715	CR921_RS02760	CDS	automatic/finished		hypothetical protein		no						COMMON		2018-01-29 00:00:00	+2	515966	517306	1341
singl	1	Streptococcus thermophilus GABA	54932716	CR921_RS02765	CDS	automatic/finished		hypothetical protein		no						COMMON		2018-01-29 00:00:00	+2	517556	517993	438
singl	1	Streptococcus thermophilus GABA	54932718	CR921_RS02775	CDS	automatic/finished		hypothetical protein		no						COMMON		2018-01-29 00:00:00	+1	518341	518928	588
singl	1	Streptococcus thermophilus GABA	54932719	CR921_RS02780	CDS	automatic/finished		hypothetical protein		no						COMMON		2018-01-29 00:00:00	+2	519107	519715	609
singl	1	Streptococcus thermophilus GABA	54932722	CR921_RS02795	CDS	automatic/finished		hypothetical protein		no						COMMON		2018-01-29 00:00:00	+3	520530	521510	981
singl	1	Streptococcus thermophilus GABA	54932724	CR921_RS02810	CDS	automatic/finished		hypothetical protein		no						COMMON		2018-01-29 00:00:00	+2	523925	524116	192
singl	1	Streptococcus thermophilus GABA	54932729	CR921_RS02835	fCDS	automatic/finished		multidrug ABC transporter ATP-binding protein		pseudo						COMMON		2018-01-29 00:00:00	+3	528954	529946	993
singl	1	Streptococcus thermophilus GABA	54932732	CR921_RS02850	fCDS	automatic/finished		glucosamine-6-phosphate deaminase		pseudo						COMMON		2018-01-29 00:00:00	+3	533766	533984	219
singl	1	Streptococcus thermophilus GABA	54932892	CR921_RS03665	CDS	automatic/finished		restriction endonuclease subunit S		no						COMMON		2018-01-29 00:00:00	+1	686677	687894	1218
singl	1	Streptococcus thermophilus GABA	54932893	CR921_RS03670	fCDS	automatic/finished		hypothetical protein		pseudo						COMMON		2018-01-29 00:00:00	+2	688262	688387	126
singl	1	Streptococcus thermophilus GABA	54933208	CR921_RS05280	CDS	automatic/finished		glycosyltransferase family 1 protein		no						COMMON		2018-01-29 00:00:00	-1	993010	993273	264
singl	1	Streptococcus thermophilus GABA	54933573	CR921_RS07155	CDS	automatic/finished		hypothetical protein		no						COMMON		2018-01-29 00:00:00	-3	1358993	1359331	339
singl	1	Streptococcus thermophilus GABA	54933712	CR921_RS07860	CDS	automatic/finished		restriction endonuclease		no						COMMON		2018-01-29 00:00:00	-3	1502795	1504069	1275
singl	1	Streptococcus thermophilus GABA	54933789	CR921_RS08255	fCDS	automatic/finished		DUF554 domain-containing protein		pseudo						COMMON		2018-01-29 00:00:00	+1	1579852	1580166	315
singl	1	Streptococcus thermophilus GABA	54934139	CR921_RS02835	fCDS	automatic/finished		multidrug ABC transporter ATP-binding protein		pseudo						COMMON		2018-01-29 00:00:00	+2	529877	530713	837
singl	1	Streptococcus thermophilus GABA	54934140	CR921_RS02840	fCDS	automatic/finished		multidrug ABC transporter ATP-binding protein		pseudo						COMMON		2018-01-29 00:00:00	+3	531867	532505	639
singl	1	Streptococcus thermophilus GABA	54934141	CR921_RS02845	fCDS	automatic/finished		tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA		pseudo						COMMON		2018-01-29 00:00:00	-3	533378	533647	270
singl	1	Streptococcus thermophilus GABA	54934143	CR921_RS02850	fCDS	automatic/finished		glucosamine-6-phosphate deaminase		pseudo						COMMON		2018-01-29 00:00:00	+3	534333	534497	165
singl	1	Streptococcus thermophilus GABA	54934214	CR921_RS06595	fCDS	automatic/finished		aldo/keto reductase		pseudo						COMMON		2018-01-29 00:00:00	-3	1245542	1245931	390
singl	1	Streptococcus thermophilus IDCC2201	66591831	ESP48_09420	CDS	automatic/finished		DNA methyltransferase		pseudo						WRONG		2019-03-26 00:00:00	-1	1757265	1757399	135
singl	1	Streptococcus thermophilus JIM 8232	53664631	STH8232AM_0190	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				UNIQUE_AMIGA	5 : Unknown function	2017-11-23 00:00:00	+3	193581	193700	120
singl	1	Streptococcus thermophilus JIM 8232	53664651	STH8232AM_0621	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				UNIQUE_AMIGA	5 : Unknown function	2017-11-23 00:00:00	-1	569232	569360	129
singl	1	Streptococcus thermophilus JIM 8232	53664657	STH8232AM_0769	CDS	automatic/finished		conserved protein of unknown function		no	u : unknown	1 : Unknown				UNIQUE_AMIGA	4 : Unknown function but conserved in other organisms	2017-11-23 00:00:00	+1	712798	712986	189
singl	1	Streptococcus thermophilus JIM 8232	53664658	STH8232AM_0770	CDS	automatic/finished		conserved protein of unknown function		no	u : unknown	1 : Unknown				UNIQUE_AMIGA	4 : Unknown function but conserved in other organisms	2017-11-23 00:00:00	+1	714118	714360	243
singl	1	Streptococcus thermophilus JIM 8232	53664692	STH8232AM_1073	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				UNIQUE_AMIGA	5 : Unknown function	2017-11-23 00:00:00	-1	969798	969947	150
singl	1	Streptococcus thermophilus JIM 8232	53664723	STH8232AM_1441	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				UNIQUE_AMIGA	5 : Unknown function	2017-11-23 00:00:00	-1	1298130	1298357	228
singl	1	Streptococcus thermophilus JIM 8232	53664787	STH8232AM_2169	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				UNIQUE_AMIGA	5 : Unknown function	2017-11-23 00:00:00	+2	1908278	1908406	129
singl	1	Streptococcus thermophilus JIM 8232	53665100	STH8232_0145	CDS	automatic/finished	pig-3	hypothetical protein		no						COMMON		2017-11-23 00:00:00	+2	115910	120763	4854
singl	1	Streptococcus thermophilus JIM 8232	53666051	STH8232_0586	CDS	automatic/finished		hypothetical protein		no						WRONG		2017-11-23 00:00:00	+3	475803	475925	123
singl	1	Streptococcus thermophilus JIM 8232	53666055	STH8232_0588	CDS	automatic/finished	endA	competence associated membrane nuclease		no						COMMON		2017-11-23 00:00:00	+3	476268	477056	789
singl	1	Streptococcus thermophilus JIM 8232	53666203	STH8232_0658	CDS	automatic/finished		hypothetical protein		no						WRONG		2017-11-23 00:00:00	+3	528330	528752	423
singl	1	Streptococcus thermophilus JIM 8232	53666282	STH8232_0693	CDS	automatic/finished		hypothetical protein		no						COMMON		2017-11-23 00:00:00	+3	567804	567941	138
singl	1	Streptococcus thermophilus JIM 8232	53666286	STH8232_0696	CDS	automatic/finished		pyridoxal-dependent decarboxylase, Orn/Lys/Arg family	4.1.1.20	no						COMMON		2017-11-23 00:00:00	+2	569426	570535	1110
singl	1	Streptococcus thermophilus JIM 8232	53666289	STH8232_0697	CDS	automatic/finished		hypothetical protein		no						COMMON		2017-11-23 00:00:00	+1	570514	571899	1386
singl	1	Streptococcus thermophilus JIM 8232	53666291	STH8232_0698	CDS	automatic/finished		putative macrolide efflux protein		no						COMMON		2017-11-23 00:00:00	+1	572908	574089	1182
singl	1	Streptococcus thermophilus JIM 8232	53666824	STH8232_0898	CDS	automatic/finished		hypothetical protein		no						COMMON		2017-11-23 00:00:00	+3	748635	749390	756
singl	1	Streptococcus thermophilus JIM 8232	53666827	STH8232_0899	CDS	automatic/finished		hsdS specificity protein of type I restriction-modification system	3.1.21.3	no						COMMON		2017-11-23 00:00:00	+1	749371	750537	1167
singl	1	Streptococcus thermophilus JIM 8232	53667205	STH8232_1014	CDS	automatic/finished		transporter		no						COMMON		2017-11-23 00:00:00	+2	858641	859840	1200
singl	1	Streptococcus thermophilus JIM 8232	53667325	STH8232_1051	CDS	automatic/finished		hypothetical protein		no						WRONG		2017-11-23 00:00:00	-2	885476	885622	147
singl	1	Streptococcus thermophilus JIM 8232	53667424	STH8232_1081	CDS	automatic/finished		hypothetical protein		no						COMMON		2017-11-23 00:00:00	+1	908128	908832	705
singl	1	Streptococcus thermophilus JIM 8232	53667757	STH8232_1182	CDS	automatic/finished		hypothetical protein		no						WRONG		2017-11-23 00:00:00	-1	987615	987707	93
singl	1	Streptococcus thermophilus JIM 8232	53667881	STH8232_1221	CDS	automatic/finished		hypothetical protein		no						COMMON		2017-11-23 00:00:00	-1	1021878	1022342	465
singl	1	Streptococcus thermophilus JIM 8232	53668372	STH8232_1376	CDS	automatic/finished	acpP2-1	acyl carrier protein		no						WRONG		2017-11-23 00:00:00	-3	1143724	1143846	123
singl	1	Streptococcus thermophilus JIM 8232	53668375	STH8232_1377	CDS	automatic/finished		hypothetical protein		no						UNIQUE_BANK		2017-11-23 00:00:00	+2	1143884	1144105	222
singl	1	Streptococcus thermophilus JIM 8232	53668395	STH8232_1383	CDS	automatic/finished		chloride channel		no						COMMON		2017-11-23 00:00:00	-1	1147008	1148051	1044
singl	1	Streptococcus thermophilus JIM 8232	53669000	STH8232_1579	CDS	automatic/finished		hypothetical protein		no						WRONG		2017-11-23 00:00:00	+3	1319787	1320062	276
singl	1	Streptococcus thermophilus JIM 8232	53669341	STH8232_1692	CDS	automatic/finished		hypothetical protein		no						COMMON		2017-11-23 00:00:00	-2	1412996	1413586	591
singl	1	Streptococcus thermophilus JIM 8232	53669390	STH8232_1707	CDS	automatic/finished		hypothetical protein		no						WRONG		2017-11-23 00:00:00	-3	1428787	1428999	213
singl	1	Streptococcus thermophilus JIM 8232	53669701	STH8232_1800	CDS	automatic/finished		hypothetical protein		no						WRONG		2017-11-23 00:00:00	-2	1502075	1502260	186
